dataset,it,size,implementation,step,t,clusters
subsample_it_4_size_6000,4,6000,jl_opt,FindNeighbors,0.949829561,16
subsample_it_4_size_6000,4,6000,jl_opt,FindClusters,0.632730517,16
subsample_it_4_size_6000,4,6000,jl_opt,RunUMAP,25.234059248,16
subsample_it_4_size_6000,4,6000,jl_opt,FindAllMarkers,0.805593278,16
subsample_it_4_size_75000,4,75000,R,CreateSeuratObject,23.218674634,22
subsample_it_4_size_75000,4,75000,R,NormalizeData,6.130210459,22
subsample_it_4_size_75000,4,75000,R,FindVariableFeatures,33.662025506,22
subsample_it_4_size_75000,4,75000,R,ScaleData,7.629034934,22
subsample_it_4_size_75000,4,75000,R,RunPCA,88.672805911,22
subsample_it_4_size_75000,4,75000,R,FindNeighbors,23.399310385,22
subsample_it_4_size_75000,4,75000,R,FindClusters,30.290855852,22
subsample_it_4_size_75000,4,75000,R,RunUMAP,157.633298486,22
subsample_it_4_size_75000,4,75000,R,FindAllMarkers,7804.361899147,22
subsample_it_4_size_75000,4,75000,jl,CreateSeuratObject,3.775114755,24
subsample_it_4_size_75000,4,75000,jl,NormalizeData,3.087585277,24
subsample_it_4_size_75000,4,75000,jl,FindVariableFeatures,2.300185219,24
subsample_it_4_size_75000,4,75000,jl,ScaleData,0.595255194,24
subsample_it_4_size_75000,4,75000,jl,RunPCA,76.01197666,24
subsample_it_4_size_75000,4,75000,jl,FindNeighbors,3.581330675,24
subsample_it_4_size_75000,4,75000,jl,FindClusters,38.024912735,24
subsample_it_4_size_75000,4,75000,jl,RunUMAP,209.834689442,24
subsample_it_4_size_75000,4,75000,jl,FindAllMarkers,93.253136427,24
subsample_it_4_size_75000,4,75000,jl32,CreateSeuratObject,7.692994941,23
subsample_it_4_size_75000,4,75000,jl32,NormalizeData,3.612826043,23
subsample_it_4_size_75000,4,75000,jl32,FindVariableFeatures,2.486430829,23
subsample_it_4_size_75000,4,75000,jl32,ScaleData,0.649287481,23
subsample_it_4_size_75000,4,75000,jl32,RunPCA,42.99328609,23
subsample_it_4_size_75000,4,75000,jl32,FindNeighbors,2.87966572,23
subsample_it_4_size_75000,4,75000,jl32,FindClusters,26.522191988,23
subsample_it_4_size_75000,4,75000,jl32,RunUMAP,193.561466106,23
subsample_it_4_size_75000,4,75000,jl32,FindAllMarkers,89.946279789,23
subsample_it_4_size_75000,4,75000,py,CreateSeuratObject,5.24995404,20
subsample_it_4_size_75000,4,75000,py,NormalizeData,3.743937415,20
subsample_it_4_size_75000,4,75000,py,FindVariableFeatures,14.953449204,20
subsample_it_4_size_75000,4,75000,py,ScaleData,2.131785267,20
subsample_it_4_size_75000,4,75000,py,RunPCA,23.862098357,20
subsample_it_4_size_75000,4,75000,py,FindNeighbors,7.432273557,20
subsample_it_4_size_75000,4,75000,py,FindClusters,28.543414874,20
subsample_it_4_size_75000,4,75000,py,RunUMAP,223.92830116,20
subsample_it_4_size_75000,4,75000,py,FindAllMarkers,1757.105332649,20
subsample_it_4_size_75000,4,75000,jl32_opt,CreateSeuratObject,6.957137158,25
subsample_it_4_size_75000,4,75000,jl32_opt,NormalizeData,3.517786744,25
subsample_it_4_size_75000,4,75000,jl32_opt,FindVariableFeatures,2.461499544,25
subsample_it_4_size_75000,4,75000,jl32_opt,ScaleData,0.6459453,25
subsample_it_4_size_75000,4,75000,jl32_opt,RunPCA,11.521881831,25
subsample_it_4_size_75000,4,75000,jl32_opt,FindNeighbors,3.294231009,25
subsample_it_4_size_75000,4,75000,jl32_opt,FindClusters,31.410067564,25
subsample_it_4_size_75000,4,75000,jl32_opt,RunUMAP,133.30165143,25
subsample_it_4_size_75000,4,75000,jl32_opt,FindAllMarkers,39.282175272,25
subsample_it_4_size_75000,4,75000,jl_opt,CreateSeuratObject,6.976419298,22
subsample_it_4_size_75000,4,75000,jl_opt,NormalizeData,4.190691687,22
subsample_it_4_size_75000,4,75000,jl_opt,FindVariableFeatures,2.499819254,22
subsample_it_4_size_75000,4,75000,jl_opt,ScaleData,0.724547103,22
subsample_it_4_size_75000,4,75000,jl_opt,RunPCA,13.776844451,22
subsample_it_4_size_75000,4,75000,jl_opt,FindNeighbors,3.487256215,22
subsample_it_4_size_75000,4,75000,jl_opt,FindClusters,29.660419445,22
subsample_it_4_size_75000,4,75000,jl_opt,RunUMAP,143.529815393,22
subsample_it_4_size_75000,4,75000,jl_opt,FindAllMarkers,31.031104462,22
subsample_it_4_size_750000,4,750000,R,CreateSeuratObject,294.806277752,32
subsample_it_4_size_750000,4,750000,R,NormalizeData,109.376517151,32
subsample_it_4_size_750000,4,750000,R,FindVariableFeatures,363.715866852,32
subsample_it_4_size_750000,4,750000,R,ScaleData,110.006547554,32
subsample_it_4_size_750000,4,750000,R,RunPCA,1122.315550166,32
subsample_it_4_size_750000,4,750000,R,FindNeighbors,310.890350662,32
subsample_it_4_size_750000,4,750000,R,FindClusters,1743.16924505,32
subsample_it_4_size_750000,4,750000,R,RunUMAP,1871.647397543,32
subsample_it_4_size_750000,4,750000,R,FindAllMarkers,108550.120279266,32
subsample_it_4_size_750000,4,750000,jl,CreateSeuratObject,61.232854348,31
subsample_it_4_size_750000,4,750000,jl,NormalizeData,41.173514918,31
subsample_it_4_size_750000,4,750000,jl,FindVariableFeatures,19.884886707,31
subsample_it_4_size_750000,4,750000,jl,ScaleData,3.687451166,31
subsample_it_4_size_750000,4,750000,jl,RunPCA,805.947471117,31
subsample_it_4_size_750000,4,750000,jl,FindNeighbors,57.35472479,31
subsample_it_4_size_750000,4,750000,jl,FindClusters,848.915929094,31
subsample_it_4_size_750000,4,750000,jl,RunUMAP,2432.980726157,31
subsample_it_4_size_750000,4,750000,jl,FindAllMarkers,1549.142327044,31
subsample_it_4_size_750000,4,750000,jl32,CreateSeuratObject,59.154864265,33
subsample_it_4_size_750000,4,750000,jl32,NormalizeData,38.816080967,33
subsample_it_4_size_750000,4,750000,jl32,FindVariableFeatures,21.60269875,33
subsample_it_4_size_750000,4,750000,jl32,ScaleData,5.139681573,33
subsample_it_4_size_750000,4,750000,jl32,RunPCA,402.716448058,33
subsample_it_4_size_750000,4,750000,jl32,FindNeighbors,45.460130036,33
subsample_it_4_size_750000,4,750000,jl32,FindClusters,801.188414651,33
subsample_it_4_size_750000,4,750000,jl32,RunUMAP,2350.181218269,33
subsample_it_4_size_750000,4,750000,jl32,FindAllMarkers,1475.855941855,33
subsample_it_4_size_750000,4,750000,py,CreateSeuratObject,60.523429967,20
subsample_it_4_size_750000,4,750000,py,NormalizeData,37.628317149,20
subsample_it_4_size_750000,4,750000,py,FindVariableFeatures,284.479255795,20
subsample_it_4_size_750000,4,750000,py,ScaleData,21.088649992,20
subsample_it_4_size_750000,4,750000,py,RunPCA,206.095530401,20
subsample_it_4_size_750000,4,750000,py,FindNeighbors,113.752754528,20
subsample_it_4_size_750000,4,750000,py,FindClusters,902.8184126,20
subsample_it_4_size_750000,4,750000,py,RunUMAP,2718.316501882,20
subsample_it_4_size_750000,4,750000,py,FindAllMarkers,21699.359740532,20
subsample_it_4_size_750000,4,750000,jl32_opt,CreateSeuratObject,59.751385201,39
subsample_it_4_size_750000,4,750000,jl32_opt,NormalizeData,36.314431819,39
subsample_it_4_size_750000,4,750000,jl32_opt,FindVariableFeatures,18.504548049,39
subsample_it_4_size_750000,4,750000,jl32_opt,ScaleData,4.084549084,39
subsample_it_4_size_750000,4,750000,jl32_opt,RunPCA,112.416442088,39
subsample_it_4_size_750000,4,750000,jl32_opt,FindNeighbors,45.939891638,39
subsample_it_4_size_750000,4,750000,jl32_opt,FindClusters,861.98683935,39
subsample_it_4_size_750000,4,750000,jl32_opt,RunUMAP,1660.836293718,39
subsample_it_4_size_750000,4,750000,jl32_opt,FindAllMarkers,447.094714116,39
subsample_it_4_size_750000,4,750000,jl_opt,CreateSeuratObject,58.312719628,31
subsample_it_4_size_750000,4,750000,jl_opt,NormalizeData,43.620132382,31
subsample_it_4_size_750000,4,750000,jl_opt,FindVariableFeatures,18.112075513,31
subsample_it_4_size_750000,4,750000,jl_opt,ScaleData,5.045296549,31
subsample_it_4_size_750000,4,750000,jl_opt,RunPCA,146.456229542,31
subsample_it_4_size_750000,4,750000,jl_opt,FindNeighbors,52.598181768,31
subsample_it_4_size_750000,4,750000,jl_opt,FindClusters,762.709954313,31
subsample_it_4_size_750000,4,750000,jl_opt,RunUMAP,1789.3488392,31
subsample_it_4_size_750000,4,750000,jl_opt,FindAllMarkers,367.970637269,31
subsample_it_5_size_100000,5,100000,R,CreateSeuratObject,25.278542913,24
subsample_it_5_size_100000,5,100000,R,NormalizeData,7.798664102,24
subsample_it_5_size_100000,5,100000,R,FindVariableFeatures,40.848986252,24
subsample_it_5_size_100000,5,100000,R,ScaleData,8.99266296,24
subsample_it_5_size_100000,5,100000,R,RunPCA,105.438919634,24
subsample_it_5_size_100000,5,100000,R,FindNeighbors,30.883006188,24
subsample_it_5_size_100000,5,100000,R,FindClusters,53.868306388,24
subsample_it_5_size_100000,5,100000,R,RunUMAP,213.183845207,24
subsample_it_5_size_100000,5,100000,R,FindAllMarkers,12023.408077665,24
subsample_it_5_size_100000,5,100000,jl,CreateSeuratObject,4.882557597,24
subsample_it_5_size_100000,5,100000,jl,NormalizeData,4.094246057,24
subsample_it_5_size_100000,5,100000,jl,FindVariableFeatures,3.089971799,24
subsample_it_5_size_100000,5,100000,jl,ScaleData,0.678917152,24
subsample_it_5_size_100000,5,100000,jl,RunPCA,109.837287415,24
subsample_it_5_size_100000,5,100000,jl,FindNeighbors,4.764975716,24
subsample_it_5_size_100000,5,100000,jl,FindClusters,59.887030997,24
subsample_it_5_size_100000,5,100000,jl,RunUMAP,277.086867689,24
subsample_it_5_size_100000,5,100000,jl,FindAllMarkers,128.601003104,24
subsample_it_5_size_100000,5,100000,jl32,CreateSeuratObject,8.629578518,25
subsample_it_5_size_100000,5,100000,jl32,NormalizeData,4.739000113,25
subsample_it_5_size_100000,5,100000,jl32,FindVariableFeatures,3.114121281,25
subsample_it_5_size_100000,5,100000,jl32,ScaleData,0.772850873,25
subsample_it_5_size_100000,5,100000,jl32,RunPCA,57.910426488,25
subsample_it_5_size_100000,5,100000,jl32,FindNeighbors,3.615890444,25
subsample_it_5_size_100000,5,100000,jl32,FindClusters,43.920426709,25
subsample_it_5_size_100000,5,100000,jl32,RunUMAP,255.02108024,25
subsample_it_5_size_100000,5,100000,jl32,FindAllMarkers,132.596571498,25
subsample_it_5_size_100000,5,100000,py,CreateSeuratObject,7.110789264,19
subsample_it_5_size_100000,5,100000,py,NormalizeData,5.034354852,19
subsample_it_5_size_100000,5,100000,py,FindVariableFeatures,20.350889958,19
subsample_it_5_size_100000,5,100000,py,ScaleData,2.517086445,19
subsample_it_5_size_100000,5,100000,py,RunPCA,37.868778047,19
subsample_it_5_size_100000,5,100000,py,FindNeighbors,9.667239159,19
subsample_it_5_size_100000,5,100000,py,FindClusters,31.642719966,19
subsample_it_5_size_100000,5,100000,py,RunUMAP,299.164270573,19
subsample_it_5_size_100000,5,100000,py,FindAllMarkers,2076.974091474,19
subsample_it_5_size_100000,5,100000,jl32_opt,CreateSeuratObject,8.00427574,27
subsample_it_5_size_100000,5,100000,jl32_opt,NormalizeData,4.672508605,27
subsample_it_5_size_100000,5,100000,jl32_opt,FindVariableFeatures,3.058682807,27
subsample_it_5_size_100000,5,100000,jl32_opt,ScaleData,0.730044604,27
subsample_it_5_size_100000,5,100000,jl32_opt,RunPCA,14.703313625,27
subsample_it_5_size_100000,5,100000,jl32_opt,FindNeighbors,3.914225793,27
subsample_it_5_size_100000,5,100000,jl32_opt,FindClusters,48.224727895,27
subsample_it_5_size_100000,5,100000,jl32_opt,RunUMAP,174.107298709,27
subsample_it_5_size_100000,5,100000,jl32_opt,FindAllMarkers,55.306079208,27
subsample_it_5_size_100000,5,100000,jl_opt,CreateSeuratObject,8.023677257,24
subsample_it_5_size_100000,5,100000,jl_opt,NormalizeData,5.560565506,24
subsample_it_5_size_100000,5,100000,jl_opt,FindVariableFeatures,3.079484299,24
subsample_it_5_size_100000,5,100000,jl_opt,ScaleData,0.852242343,24
subsample_it_5_size_100000,5,100000,jl_opt,RunPCA,16.487516195,24
subsample_it_5_size_100000,5,100000,jl_opt,FindNeighbors,4.146361377,24
subsample_it_5_size_100000,5,100000,jl_opt,FindClusters,51.32813438,24
subsample_it_5_size_100000,5,100000,jl_opt,RunUMAP,188.090955899,24
subsample_it_5_size_100000,5,100000,jl_opt,FindAllMarkers,45.871888971,24
subsample_it_5_size_12000,5,12000,R,CreateSeuratObject,3.024031008,18
subsample_it_5_size_12000,5,12000,R,NormalizeData,0.964325635,18
subsample_it_5_size_12000,5,12000,R,FindVariableFeatures,4.811795987,18
subsample_it_5_size_12000,5,12000,R,ScaleData,0.935423221,18
subsample_it_5_size_12000,5,12000,R,RunPCA,12.641759479,18
subsample_it_5_size_12000,5,12000,R,FindNeighbors,2.896220286,18
subsample_it_5_size_12000,5,12000,R,FindClusters,1.565277375,18
subsample_it_5_size_12000,5,12000,R,RunUMAP,21.760809944,18
subsample_it_5_size_12000,5,12000,R,FindAllMarkers,311.979256714,18
subsample_it_5_size_12000,5,12000,jl,CreateSeuratObject,0.529783083,19
subsample_it_5_size_12000,5,12000,jl,NormalizeData,0.637817905,19
subsample_it_5_size_12000,5,12000,jl,FindVariableFeatures,0.448833818,19
subsample_it_5_size_12000,5,12000,jl,ScaleData,0.047134163,19
subsample_it_5_size_12000,5,12000,jl,RunPCA,6.380389083,19
subsample_it_5_size_12000,5,12000,jl,FindNeighbors,0.343941786,19
subsample_it_5_size_12000,5,12000,jl,FindClusters,1.672682985,19
subsample_it_5_size_12000,5,12000,jl,RunUMAP,31.109998461,19
subsample_it_5_size_12000,5,12000,jl,FindAllMarkers,14.324934412,19
subsample_it_5_size_12000,5,12000,jl32,CreateSeuratObject,0.948705398,18
subsample_it_5_size_12000,5,12000,jl32,NormalizeData,0.519942054,18
subsample_it_5_size_12000,5,12000,jl32,FindVariableFeatures,0.77136203,18
subsample_it_5_size_12000,5,12000,jl32,ScaleData,0.050210075,18
subsample_it_5_size_12000,5,12000,jl32,RunPCA,3.29762897,18
subsample_it_5_size_12000,5,12000,jl32,FindNeighbors,0.413862523,18
subsample_it_5_size_12000,5,12000,jl32,FindClusters,1.576857026,18
subsample_it_5_size_12000,5,12000,jl32,RunUMAP,29.198226104,18
subsample_it_5_size_12000,5,12000,jl32,FindAllMarkers,15.17913029,18
subsample_it_5_size_12000,5,12000,py,CreateSeuratObject,1.228471377,15
subsample_it_5_size_12000,5,12000,py,NormalizeData,0.668548852,15
subsample_it_5_size_12000,5,12000,py,FindVariableFeatures,4.029757792,15
subsample_it_5_size_12000,5,12000,py,ScaleData,0.406526043,15
subsample_it_5_size_12000,5,12000,py,RunPCA,3.842315917,15
subsample_it_5_size_12000,5,12000,py,FindNeighbors,43.361150805,15
subsample_it_5_size_12000,5,12000,py,FindClusters,1.485340062,15
subsample_it_5_size_12000,5,12000,py,RunUMAP,41.181412239,15
subsample_it_5_size_12000,5,12000,py,FindAllMarkers,197.403302331,15
subsample_it_5_size_12000,5,12000,jl32_opt,CreateSeuratObject,1.253579025,19
subsample_it_5_size_12000,5,12000,jl32_opt,NormalizeData,0.51672251,19
subsample_it_5_size_12000,5,12000,jl32_opt,FindVariableFeatures,0.491324302,19
subsample_it_5_size_12000,5,12000,jl32_opt,ScaleData,0.035722455,19
subsample_it_5_size_12000,5,12000,jl32_opt,RunPCA,1.312350689,19
subsample_it_5_size_12000,5,12000,jl32_opt,FindNeighbors,0.334788562,19
subsample_it_5_size_12000,5,12000,jl32_opt,FindClusters,1.647085544,19
subsample_it_5_size_12000,5,12000,jl32_opt,RunUMAP,19.712750778,19
subsample_it_5_size_12000,5,12000,jl32_opt,FindAllMarkers,3.545937207,19
subsample_it_5_size_12000,5,12000,jl_opt,CreateSeuratObject,1.777054631,18
subsample_it_5_size_12000,5,12000,jl_opt,NormalizeData,0.6299557,18
subsample_it_5_size_12000,5,12000,jl_opt,FindVariableFeatures,0.460949894,18
subsample_it_5_size_12000,5,12000,jl_opt,ScaleData,0.061822289,18
subsample_it_5_size_12000,5,12000,jl_opt,RunPCA,1.55808644,18
subsample_it_5_size_12000,5,12000,jl_opt,FindNeighbors,0.381051952,18
subsample_it_5_size_12000,5,12000,jl_opt,FindClusters,1.770306585,18
subsample_it_5_size_12000,5,12000,jl_opt,RunUMAP,21.149562124,18
subsample_it_5_size_12000,5,12000,jl_opt,FindAllMarkers,1.634256881,18
subsample_it_5_size_125000,5,125000,R,CreateSeuratObject,35.155999876,25
subsample_it_5_size_125000,5,125000,R,NormalizeData,9.948952053,25
subsample_it_5_size_125000,5,125000,R,FindVariableFeatures,52.044519032,25
subsample_it_5_size_125000,5,125000,R,ScaleData,10.781260751,25
subsample_it_5_size_125000,5,125000,R,RunPCA,146.007686623,25
subsample_it_5_size_125000,5,125000,R,FindNeighbors,40.979158118,25
subsample_it_5_size_125000,5,125000,R,FindClusters,91.181075035,25
subsample_it_5_size_125000,5,125000,R,RunUMAP,271.231492885,25
subsample_it_5_size_125000,5,125000,R,FindAllMarkers,14732.507051019,25
subsample_it_5_size_125000,5,125000,jl,CreateSeuratObject,5.938802595,25
subsample_it_5_size_125000,5,125000,jl,NormalizeData,5.137343758,25
subsample_it_5_size_125000,5,125000,jl,FindVariableFeatures,3.701749574,25
subsample_it_5_size_125000,5,125000,jl,ScaleData,0.765057076,25
subsample_it_5_size_125000,5,125000,jl,RunPCA,150.045021809,25
subsample_it_5_size_125000,5,125000,jl,FindNeighbors,6.258992196,25
subsample_it_5_size_125000,5,125000,jl,FindClusters,74.357898089,25
subsample_it_5_size_125000,5,125000,jl,RunUMAP,348.352921484,25
subsample_it_5_size_125000,5,125000,jl,FindAllMarkers,164.684259244,25
subsample_it_5_size_125000,5,125000,jl32,CreateSeuratObject,10.029982631,25
subsample_it_5_size_125000,5,125000,jl32,NormalizeData,5.878300739,25
subsample_it_5_size_125000,5,125000,jl32,FindVariableFeatures,3.533445344,25
subsample_it_5_size_125000,5,125000,jl32,ScaleData,0.997784094,25
subsample_it_5_size_125000,5,125000,jl32,RunPCA,65.002341399,25
subsample_it_5_size_125000,5,125000,jl32,FindNeighbors,5.208076611,25
subsample_it_5_size_125000,5,125000,jl32,FindClusters,64.038891274,25
subsample_it_5_size_125000,5,125000,jl32,RunUMAP,321.075540198,25
subsample_it_5_size_125000,5,125000,jl32,FindAllMarkers,154.146992597,25
subsample_it_5_size_125000,5,125000,py,CreateSeuratObject,12.980168034,19
subsample_it_5_size_125000,5,125000,py,NormalizeData,6.369160374,19
subsample_it_5_size_125000,5,125000,py,FindVariableFeatures,33.10970041,19
subsample_it_5_size_125000,5,125000,py,ScaleData,3.42263246,19
subsample_it_5_size_125000,5,125000,py,RunPCA,32.62445593,19
subsample_it_5_size_125000,5,125000,py,FindNeighbors,18.88183208,19
subsample_it_5_size_125000,5,125000,py,FindClusters,56.677993376,19
subsample_it_5_size_125000,5,125000,py,RunUMAP,396.165956066,19
subsample_it_5_size_125000,5,125000,py,FindAllMarkers,2797.321940153,19
subsample_it_5_size_125000,5,125000,jl32_opt,CreateSeuratObject,10.10594754,23
subsample_it_5_size_125000,5,125000,jl32_opt,NormalizeData,5.875590163,23
subsample_it_5_size_125000,5,125000,jl32_opt,FindVariableFeatures,3.653746346,23
subsample_it_5_size_125000,5,125000,jl32_opt,ScaleData,0.848517867,23
subsample_it_5_size_125000,5,125000,jl32_opt,RunPCA,17.093890419,23
subsample_it_5_size_125000,5,125000,jl32_opt,FindNeighbors,5.350465887,23
subsample_it_5_size_125000,5,125000,jl32_opt,FindClusters,64.746368308,23
subsample_it_5_size_125000,5,125000,jl32_opt,RunUMAP,221.243937521,23
subsample_it_5_size_125000,5,125000,jl32_opt,FindAllMarkers,46.509218057,23
subsample_it_5_size_125000,5,125000,jl_opt,CreateSeuratObject,10.217455541,24
subsample_it_5_size_125000,5,125000,jl_opt,NormalizeData,7.001168696,24
subsample_it_5_size_125000,5,125000,jl_opt,FindVariableFeatures,3.928234573,24
subsample_it_5_size_125000,5,125000,jl_opt,ScaleData,1.099754756,24
subsample_it_5_size_125000,5,125000,jl_opt,RunPCA,22.500485063,24
subsample_it_5_size_125000,5,125000,jl_opt,FindNeighbors,5.826641872,24
subsample_it_5_size_125000,5,125000,jl_opt,FindClusters,70.787920632,24
subsample_it_5_size_125000,5,125000,jl_opt,RunUMAP,238.398049574,24
subsample_it_5_size_125000,5,125000,jl_opt,FindAllMarkers,50.168938599,24
subsample_it_5_size_25000,5,25000,R,CreateSeuratObject,6.100837387,19
subsample_it_5_size_25000,5,25000,R,NormalizeData,1.933191502,19
subsample_it_5_size_25000,5,25000,R,FindVariableFeatures,9.471633081,19
subsample_it_5_size_25000,5,25000,R,ScaleData,1.927795892,19
subsample_it_5_size_25000,5,25000,R,RunPCA,23.334720789,19
subsample_it_5_size_25000,5,25000,R,FindNeighbors,6.548211234,19
subsample_it_5_size_25000,5,25000,R,FindClusters,4.529937909,19
subsample_it_5_size_25000,5,25000,R,RunUMAP,46.059552715,19
subsample_it_5_size_25000,5,25000,R,FindAllMarkers,708.317152317,19
subsample_it_5_size_25000,5,25000,jl,CreateSeuratObject,1.194266736,23
subsample_it_5_size_25000,5,25000,jl,NormalizeData,1.323947441,23
subsample_it_5_size_25000,5,25000,jl,FindVariableFeatures,0.856314126,23
subsample_it_5_size_25000,5,25000,jl,ScaleData,0.097290961,23
subsample_it_5_size_25000,5,25000,jl,RunPCA,19.362556979,23
subsample_it_5_size_25000,5,25000,jl,FindNeighbors,1.132171206,23
subsample_it_5_size_25000,5,25000,jl,FindClusters,4.096386284,23
subsample_it_5_size_25000,5,25000,jl,RunUMAP,66.180870906,23
subsample_it_5_size_25000,5,25000,jl,FindAllMarkers,39.370832407,23
subsample_it_5_size_25000,5,25000,jl32,CreateSeuratObject,3.312813675,21
subsample_it_5_size_25000,5,25000,jl32,NormalizeData,1.176815384,21
subsample_it_5_size_25000,5,25000,jl32,FindVariableFeatures,1.038905811,21
subsample_it_5_size_25000,5,25000,jl32,ScaleData,0.070772873,21
subsample_it_5_size_25000,5,25000,jl32,RunPCA,9.952732174,21
subsample_it_5_size_25000,5,25000,jl32,FindNeighbors,0.681074391,21
subsample_it_5_size_25000,5,25000,jl32,FindClusters,3.928643638,21
subsample_it_5_size_25000,5,25000,jl32,RunUMAP,61.684718676,21
subsample_it_5_size_25000,5,25000,jl32,FindAllMarkers,33.342477528,21
subsample_it_5_size_25000,5,25000,py,CreateSeuratObject,1.70411209,16
subsample_it_5_size_25000,5,25000,py,NormalizeData,1.241192461,16
subsample_it_5_size_25000,5,25000,py,FindVariableFeatures,5.036113374,16
subsample_it_5_size_25000,5,25000,py,ScaleData,0.659803098,16
subsample_it_5_size_25000,5,25000,py,RunPCA,7.881820841,16
subsample_it_5_size_25000,5,25000,py,FindNeighbors,4.40688659,16
subsample_it_5_size_25000,5,25000,py,FindClusters,6.263763601,16
subsample_it_5_size_25000,5,25000,py,RunUMAP,70.540863518,16
subsample_it_5_size_25000,5,25000,py,FindAllMarkers,451.362420058,16
subsample_it_5_size_25000,5,25000,jl32_opt,CreateSeuratObject,2.446707157,22
subsample_it_5_size_25000,5,25000,jl32_opt,NormalizeData,1.209484078,22
subsample_it_5_size_25000,5,25000,jl32_opt,FindVariableFeatures,0.768682006,22
subsample_it_5_size_25000,5,25000,jl32_opt,ScaleData,0.109585535,22
subsample_it_5_size_25000,5,25000,jl32_opt,RunPCA,2.860020514,22
subsample_it_5_size_25000,5,25000,jl32_opt,FindNeighbors,0.702740438,22
subsample_it_5_size_25000,5,25000,jl32_opt,FindClusters,4.359393073,22
subsample_it_5_size_25000,5,25000,jl32_opt,RunUMAP,41.36935484,22
subsample_it_5_size_25000,5,25000,jl32_opt,FindAllMarkers,11.185906697,22
subsample_it_5_size_25000,5,25000,jl_opt,CreateSeuratObject,1.860464033,21
subsample_it_5_size_25000,5,25000,jl_opt,NormalizeData,1.3844005,21
subsample_it_5_size_25000,5,25000,jl_opt,FindVariableFeatures,1.105330681,21
subsample_it_5_size_25000,5,25000,jl_opt,ScaleData,0.154029175,21
subsample_it_5_size_25000,5,25000,jl_opt,RunPCA,4.318186506,21
subsample_it_5_size_25000,5,25000,jl_opt,FindNeighbors,0.770225197,21
subsample_it_5_size_25000,5,25000,jl_opt,FindClusters,5.250634308,21
subsample_it_5_size_25000,5,25000,jl_opt,RunUMAP,44.599917933,21
subsample_it_5_size_25000,5,25000,jl_opt,FindAllMarkers,11.612506278,21
subsample_it_5_size_250000,5,250000,R,CreateSeuratObject,81.092538128,27
subsample_it_5_size_250000,5,250000,R,NormalizeData,28.692916192,27
subsample_it_5_size_250000,5,250000,R,FindVariableFeatures,105.725121449,27
subsample_it_5_size_250000,5,250000,R,ScaleData,25.784365581,27
subsample_it_5_size_250000,5,250000,R,RunPCA,333.312962634,27
subsample_it_5_size_250000,5,250000,R,FindNeighbors,86.488559885,27
subsample_it_5_size_250000,5,250000,R,FindClusters,221.04641945,27
subsample_it_5_size_250000,5,250000,R,RunUMAP,572.822938175,27
subsample_it_5_size_250000,5,250000,R,FindAllMarkers,31071.090238848,27
subsample_it_5_size_250000,5,250000,jl,CreateSeuratObject,12.936713496,25
subsample_it_5_size_250000,5,250000,jl,NormalizeData,12.097896364,25
subsample_it_5_size_250000,5,250000,jl,FindVariableFeatures,7.176939825,25
subsample_it_5_size_250000,5,250000,jl,ScaleData,1.326799106,25
subsample_it_5_size_250000,5,250000,jl,RunPCA,251.139187732,25
subsample_it_5_size_250000,5,250000,jl,FindNeighbors,15.015396229,25
subsample_it_5_size_250000,5,250000,jl,FindClusters,163.919358994,25
subsample_it_5_size_250000,5,250000,jl,RunUMAP,763.297070121,25
subsample_it_5_size_250000,5,250000,jl,FindAllMarkers,345.641364038,25
subsample_it_5_size_250000,5,250000,jl32,CreateSeuratObject,19.504716696,25
subsample_it_5_size_250000,5,250000,jl32,NormalizeData,11.740450682,25
subsample_it_5_size_250000,5,250000,jl32,FindVariableFeatures,6.729786993,25
subsample_it_5_size_250000,5,250000,jl32,ScaleData,1.776047638,25
subsample_it_5_size_250000,5,250000,jl32,RunPCA,144.602109737,25
subsample_it_5_size_250000,5,250000,jl32,FindNeighbors,13.089527929,25
subsample_it_5_size_250000,5,250000,jl32,FindClusters,151.066582293,25
subsample_it_5_size_250000,5,250000,jl32,RunUMAP,664.664272351,25
subsample_it_5_size_250000,5,250000,jl32,FindAllMarkers,352.032985671,25
subsample_it_5_size_250000,5,250000,py,CreateSeuratObject,21.354921265,20
subsample_it_5_size_250000,5,250000,py,NormalizeData,14.465712262,20
subsample_it_5_size_250000,5,250000,py,FindVariableFeatures,81.612056913,20
subsample_it_5_size_250000,5,250000,py,ScaleData,6.89919491,20
subsample_it_5_size_250000,5,250000,py,RunPCA,82.541472064,20
subsample_it_5_size_250000,5,250000,py,FindNeighbors,36.273156628,20
subsample_it_5_size_250000,5,250000,py,FindClusters,145.78671947,20
subsample_it_5_size_250000,5,250000,py,RunUMAP,800.996452585,20
subsample_it_5_size_250000,5,250000,py,FindAllMarkers,6523.113800174,20
subsample_it_5_size_250000,5,250000,jl32_opt,CreateSeuratObject,19.156452699,24
subsample_it_5_size_250000,5,250000,jl32_opt,NormalizeData,11.904453084,24
subsample_it_5_size_250000,5,250000,jl32_opt,FindVariableFeatures,6.746069554,24
subsample_it_5_size_250000,5,250000,jl32_opt,ScaleData,1.394986232,24
subsample_it_5_size_250000,5,250000,jl32_opt,RunPCA,33.416935177,24
subsample_it_5_size_250000,5,250000,jl32_opt,FindNeighbors,13.173135964,24
subsample_it_5_size_250000,5,250000,jl32_opt,FindClusters,161.967572638,24
