dataset,it,size,implementation,step,t,clusters
subsample_it_4_size_500000,4,500000,py,RunPCA,186.025164223,21
subsample_it_4_size_500000,4,500000,py,FindNeighbors,75.827447934,21
subsample_it_4_size_500000,4,500000,py,FindClusters,306.367038075,21
subsample_it_4_size_500000,4,500000,py,RunUMAP,1680.995567674,21
subsample_it_4_size_500000,4,500000,py,FindAllMarkers,14658.628558409,21
subsample_it_4_size_500000,4,500000,jl32_opt,CreateSeuratObject,40.812870463,29
subsample_it_4_size_500000,4,500000,jl32_opt,NormalizeData,25.453962392,29
subsample_it_4_size_500000,4,500000,jl32_opt,FindVariableFeatures,13.371806616,29
subsample_it_4_size_500000,4,500000,jl32_opt,ScaleData,2.791940167,29
subsample_it_4_size_500000,4,500000,jl32_opt,RunPCA,91.544233495,29
subsample_it_4_size_500000,4,500000,jl32_opt,FindNeighbors,30.450664535,29
subsample_it_4_size_500000,4,500000,jl32_opt,FindClusters,417.862349616,29
subsample_it_4_size_500000,4,500000,jl32_opt,RunUMAP,1021.527338393,29
subsample_it_4_size_500000,4,500000,jl32_opt,FindAllMarkers,188.731923307,29
subsample_it_4_size_500000,4,500000,jl_opt,CreateSeuratObject,36.640736135,26
subsample_it_4_size_500000,4,500000,jl_opt,NormalizeData,28.459923608,26
subsample_it_4_size_500000,4,500000,jl_opt,FindVariableFeatures,12.612409319,26
subsample_it_4_size_500000,4,500000,jl_opt,ScaleData,3.317816829,26
subsample_it_4_size_500000,4,500000,jl_opt,RunPCA,91.865936331,26
subsample_it_4_size_500000,4,500000,jl_opt,FindNeighbors,33.893619399,26
subsample_it_4_size_500000,4,500000,jl_opt,FindClusters,473.310171936,26
subsample_it_4_size_500000,4,500000,jl_opt,RunUMAP,1116.223768881,26
subsample_it_4_size_500000,4,500000,jl_opt,FindAllMarkers,176.078332465,26
subsample_it_4_size_6000,4,6000,R,CreateSeuratObject,2.122845461,16
subsample_it_4_size_6000,4,6000,R,NormalizeData,0.705823944,16
subsample_it_4_size_6000,4,6000,R,FindVariableFeatures,2.823352623,16
subsample_it_4_size_6000,4,6000,R,ScaleData,0.616690164,16
subsample_it_4_size_6000,4,6000,R,RunPCA,5.269773439,16
subsample_it_4_size_6000,4,6000,R,FindNeighbors,1.444176869,16
subsample_it_4_size_6000,4,6000,R,FindClusters,0.680575341,16
subsample_it_4_size_6000,4,6000,R,RunUMAP,23.160357093,16
subsample_it_4_size_6000,4,6000,R,FindAllMarkers,143.528563975,16
subsample_it_4_size_6000,4,6000,jl,CreateSeuratObject,0.249579218,16
subsample_it_4_size_6000,4,6000,jl,NormalizeData,0.245736156,16
subsample_it_4_size_6000,4,6000,jl,FindVariableFeatures,0.339571843,16
subsample_it_4_size_6000,4,6000,jl,ScaleData,0.037839822,16
subsample_it_4_size_6000,4,6000,jl,RunPCA,2.991131078,16
subsample_it_4_size_6000,4,6000,jl,FindNeighbors,0.208297187,16
subsample_it_4_size_6000,4,6000,jl,FindClusters,0.661282405,16
subsample_it_4_size_6000,4,6000,jl,RunUMAP,16.278639551,16
subsample_it_4_size_6000,4,6000,jl,FindAllMarkers,6.825739124,16
subsample_it_4_size_6000,4,6000,jl32,CreateSeuratObject,0.382385106,16
subsample_it_4_size_6000,4,6000,jl32,NormalizeData,0.226297434,16
subsample_it_4_size_6000,4,6000,jl32,FindVariableFeatures,0.526412316,16
subsample_it_4_size_6000,4,6000,jl32,ScaleData,0.022402658,16
subsample_it_4_size_6000,4,6000,jl32,RunPCA,1.846664923,16
subsample_it_4_size_6000,4,6000,jl32,FindNeighbors,0.129644223,16
subsample_it_4_size_6000,4,6000,jl32,FindClusters,0.596309148,16
subsample_it_4_size_6000,4,6000,jl32,RunUMAP,14.731163356,16
subsample_it_4_size_6000,4,6000,jl32,FindAllMarkers,7.253297182,16
subsample_it_4_size_6000,4,6000,py,CreateSeuratObject,0.501461089,14
subsample_it_4_size_6000,4,6000,py,NormalizeData,0.294645855,14
subsample_it_4_size_6000,4,6000,py,FindVariableFeatures,1.190967316,14
subsample_it_4_size_6000,4,6000,py,ScaleData,0.155394212,14
subsample_it_4_size_6000,4,6000,py,RunPCA,0.836655106,14
subsample_it_4_size_6000,4,6000,py,FindNeighbors,0.965778487,14
subsample_it_4_size_6000,4,6000,py,FindClusters,0.741650478,14
subsample_it_4_size_6000,4,6000,py,RunUMAP,16.816096298,14
subsample_it_4_size_6000,4,6000,py,FindAllMarkers,86.237622624,14
subsample_it_4_size_6000,4,6000,jl32_opt,CreateSeuratObject,0.4077304,15
subsample_it_4_size_6000,4,6000,jl32_opt,NormalizeData,0.27114079,15
subsample_it_4_size_6000,4,6000,jl32_opt,FindVariableFeatures,0.383138038,15
subsample_it_4_size_6000,4,6000,jl32_opt,ScaleData,0.03194832,15
subsample_it_4_size_6000,4,6000,jl32_opt,RunPCA,1.696821681,15
subsample_it_4_size_6000,4,6000,jl32_opt,FindNeighbors,0.135913068,15
subsample_it_4_size_6000,4,6000,jl32_opt,FindClusters,0.557136964,15
subsample_it_4_size_6000,4,6000,jl32_opt,RunUMAP,23.868945948,15
subsample_it_4_size_6000,4,6000,jl32_opt,FindAllMarkers,0.795177333,15
subsample_it_4_size_6000,4,6000,jl_opt,CreateSeuratObject,0.406022105,16
subsample_it_4_size_6000,4,6000,jl_opt,NormalizeData,0.315044809,16
subsample_it_4_size_6000,4,6000,jl_opt,FindVariableFeatures,0.401707026,16
subsample_it_4_size_6000,4,6000,jl_opt,ScaleData,0.04157766,16
subsample_it_4_size_6000,4,6000,jl_opt,RunPCA,1.181183745,16
subsample_it_4_size_6000,4,6000,jl_opt,FindNeighbors,0.165252922,16
subsample_it_4_size_6000,4,6000,jl_opt,FindClusters,1.512699932,16
subsample_it_4_size_6000,4,6000,jl_opt,RunUMAP,25.847001348,16
subsample_it_4_size_6000,4,6000,jl_opt,FindAllMarkers,0.79299302,16
subsample_it_4_size_75000,4,75000,R,CreateSeuratObject,27.939258825,22
subsample_it_4_size_75000,4,75000,R,NormalizeData,9.816939234,22
subsample_it_4_size_75000,4,75000,R,FindVariableFeatures,29.711206558,22
subsample_it_4_size_75000,4,75000,R,ScaleData,9.067184312,22
subsample_it_4_size_75000,4,75000,R,RunPCA,81.757234613,22
subsample_it_4_size_75000,4,75000,R,FindNeighbors,22.308980726,22
subsample_it_4_size_75000,4,75000,R,FindClusters,28.787028182,22
subsample_it_4_size_75000,4,75000,R,RunUMAP,152.216953698,22
subsample_it_4_size_75000,4,75000,R,FindAllMarkers,7705.750102239,22
subsample_it_4_size_75000,4,75000,jl,CreateSeuratObject,5.445855538,23
subsample_it_4_size_75000,4,75000,jl,NormalizeData,4.555105932,23
subsample_it_4_size_75000,4,75000,jl,FindVariableFeatures,2.265597641,23
subsample_it_4_size_75000,4,75000,jl,ScaleData,0.617997722,23
subsample_it_4_size_75000,4,75000,jl,RunPCA,70.500682254,23
subsample_it_4_size_75000,4,75000,jl,FindNeighbors,3.837331218,23
subsample_it_4_size_75000,4,75000,jl,FindClusters,33.037217838,23
subsample_it_4_size_75000,4,75000,jl,RunUMAP,216.433347027,23
subsample_it_4_size_75000,4,75000,jl,FindAllMarkers,89.437570716,23
subsample_it_4_size_75000,4,75000,jl32,CreateSeuratObject,6.077630319,25
subsample_it_4_size_75000,4,75000,jl32,NormalizeData,3.604803073,25
subsample_it_4_size_75000,4,75000,jl32,FindVariableFeatures,2.50496445,25
subsample_it_4_size_75000,4,75000,jl32,ScaleData,0.59342047,25
subsample_it_4_size_75000,4,75000,jl32,RunPCA,39.261711023,25
subsample_it_4_size_75000,4,75000,jl32,FindNeighbors,2.739080562,25
subsample_it_4_size_75000,4,75000,jl32,FindClusters,25.207759368,25
subsample_it_4_size_75000,4,75000,jl32,RunUMAP,196.994363202,25
subsample_it_4_size_75000,4,75000,jl32,FindAllMarkers,97.422751124,25
subsample_it_4_size_75000,4,75000,py,CreateSeuratObject,5.170126739,20
subsample_it_4_size_75000,4,75000,py,NormalizeData,3.724574636,20
subsample_it_4_size_75000,4,75000,py,FindVariableFeatures,14.866922884,20
subsample_it_4_size_75000,4,75000,py,ScaleData,2.110716008,20
subsample_it_4_size_75000,4,75000,py,RunPCA,28.399084771,20
subsample_it_4_size_75000,4,75000,py,FindNeighbors,11.49351301,20
subsample_it_4_size_75000,4,75000,py,FindClusters,23.493853203,20
subsample_it_4_size_75000,4,75000,py,RunUMAP,229.44788419,20
subsample_it_4_size_75000,4,75000,py,FindAllMarkers,1582.988600601,20
subsample_it_4_size_75000,4,75000,jl32_opt,CreateSeuratObject,7.115948891,24
subsample_it_4_size_75000,4,75000,jl32_opt,NormalizeData,3.457721236,24
subsample_it_4_size_75000,4,75000,jl32_opt,FindVariableFeatures,2.564610477,24
subsample_it_4_size_75000,4,75000,jl32_opt,ScaleData,0.679423448,24
subsample_it_4_size_75000,4,75000,jl32_opt,RunPCA,10.679256108,24
subsample_it_4_size_75000,4,75000,jl32_opt,FindNeighbors,2.975186425,24
subsample_it_4_size_75000,4,75000,jl32_opt,FindClusters,27.815138822,24
subsample_it_4_size_75000,4,75000,jl32_opt,RunUMAP,135.269104248,24
subsample_it_4_size_75000,4,75000,jl32_opt,FindAllMarkers,37.412884447,24
subsample_it_4_size_75000,4,75000,jl_opt,CreateSeuratObject,7.506087913,25
subsample_it_4_size_75000,4,75000,jl_opt,NormalizeData,4.229064413,25
subsample_it_4_size_75000,4,75000,jl_opt,FindVariableFeatures,2.690127438,25
subsample_it_4_size_75000,4,75000,jl_opt,ScaleData,0.809627028,25
subsample_it_4_size_75000,4,75000,jl_opt,RunPCA,13.091858693,25
subsample_it_4_size_75000,4,75000,jl_opt,FindNeighbors,3.570680957,25
subsample_it_4_size_75000,4,75000,jl_opt,FindClusters,36.728881661,25
subsample_it_4_size_75000,4,75000,jl_opt,RunUMAP,145.232444038,25
subsample_it_4_size_75000,4,75000,jl_opt,FindAllMarkers,39.350999123,25
subsample_it_4_size_750000,4,750000,R,CreateSeuratObject,318.558597181,32
subsample_it_4_size_750000,4,750000,R,NormalizeData,110.499378871,32
subsample_it_4_size_750000,4,750000,R,FindVariableFeatures,378.312316125,32
subsample_it_4_size_750000,4,750000,R,ScaleData,112.954615897,32
subsample_it_4_size_750000,4,750000,R,RunPCA,975.545616652,32
subsample_it_4_size_750000,4,750000,R,FindNeighbors,322.996764874,32
subsample_it_4_size_750000,4,750000,R,FindClusters,1722.810893198,32
subsample_it_4_size_750000,4,750000,R,RunUMAP,1856.241112872,32
subsample_it_4_size_750000,4,750000,R,FindAllMarkers,,32
subsample_it_4_size_750000,4,750000,jl,CreateSeuratObject,56.039941489,31
subsample_it_4_size_750000,4,750000,jl,NormalizeData,43.054057245,31
subsample_it_4_size_750000,4,750000,jl,FindVariableFeatures,17.959490585,31
subsample_it_4_size_750000,4,750000,jl,ScaleData,5.165592475,31
subsample_it_4_size_750000,4,750000,jl,RunPCA,751.804481258,31
subsample_it_4_size_750000,4,750000,jl,FindNeighbors,61.043614478,31
subsample_it_4_size_750000,4,750000,jl,FindClusters,886.428817092,31
subsample_it_4_size_750000,4,750000,jl,RunUMAP,2566.917818892,31
subsample_it_4_size_750000,4,750000,jl,FindAllMarkers,1676.939946635,31
subsample_it_4_size_750000,4,750000,jl32,CreateSeuratObject,57.425050907,34
subsample_it_4_size_750000,4,750000,jl32,NormalizeData,35.539898513,34
subsample_it_4_size_750000,4,750000,jl32,FindVariableFeatures,17.515149185,34
subsample_it_4_size_750000,4,750000,jl32,ScaleData,4.602296452,34
subsample_it_4_size_750000,4,750000,jl32,RunPCA,370.958347592,34
subsample_it_4_size_750000,4,750000,jl32,FindNeighbors,41.606201564,34
subsample_it_4_size_750000,4,750000,jl32,FindClusters,804.12829673,34
subsample_it_4_size_750000,4,750000,jl32,RunUMAP,2668.768580677,34
subsample_it_4_size_750000,4,750000,jl32,FindAllMarkers,1444.783479565,34
subsample_it_4_size_750000,4,750000,py,CreateSeuratObject,63.567589954,20
subsample_it_4_size_750000,4,750000,py,NormalizeData,39.994931293,20
subsample_it_4_size_750000,4,750000,py,FindVariableFeatures,350.826581985,20
subsample_it_4_size_750000,4,750000,py,ScaleData,19.712288198,20
subsample_it_4_size_750000,4,750000,py,RunPCA,203.987577443,20
subsample_it_4_size_750000,4,750000,py,FindNeighbors,84.449402162,20
subsample_it_4_size_750000,4,750000,py,FindClusters,730.107949142,20
subsample_it_4_size_750000,4,750000,py,RunUMAP,2587.210707403,20
subsample_it_4_size_750000,4,750000,py,FindAllMarkers,21712.110899623,20
subsample_it_4_size_750000,4,750000,jl32_opt,CreateSeuratObject,57.386632332,35
subsample_it_4_size_750000,4,750000,jl32_opt,NormalizeData,35.50873879,35
subsample_it_4_size_750000,4,750000,jl32_opt,FindVariableFeatures,18.006237437,35
subsample_it_4_size_750000,4,750000,jl32_opt,ScaleData,3.946050733,35
subsample_it_4_size_750000,4,750000,jl32_opt,RunPCA,115.651759199,35
subsample_it_4_size_750000,4,750000,jl32_opt,FindNeighbors,46.830121292,35
subsample_it_4_size_750000,4,750000,jl32_opt,FindClusters,766.922611206,35
subsample_it_4_size_750000,4,750000,jl32_opt,RunUMAP,1597.700668381,35
subsample_it_4_size_750000,4,750000,jl32_opt,FindAllMarkers,377.910707362,35
subsample_it_4_size_750000,4,750000,jl_opt,CreateSeuratObject,60.691906865,35
subsample_it_4_size_750000,4,750000,jl_opt,NormalizeData,43.042759577,35
subsample_it_4_size_750000,4,750000,jl_opt,FindVariableFeatures,18.609350479,35
subsample_it_4_size_750000,4,750000,jl_opt,ScaleData,5.488871177,35
subsample_it_4_size_750000,4,750000,jl_opt,RunPCA,163.756343939,35
subsample_it_4_size_750000,4,750000,jl_opt,FindNeighbors,52.851598449,35
subsample_it_4_size_750000,4,750000,jl_opt,FindClusters,773.206180167,35
subsample_it_4_size_750000,4,750000,jl_opt,RunUMAP,1761.739839378,35
subsample_it_4_size_750000,4,750000,jl_opt,FindAllMarkers,452.45085563,35
subsample_it_5_size_100000,5,100000,R,CreateSeuratObject,34.494386873,24
subsample_it_5_size_100000,5,100000,R,NormalizeData,12.943997151,24
subsample_it_5_size_100000,5,100000,R,FindVariableFeatures,40.958414572,24
subsample_it_5_size_100000,5,100000,R,ScaleData,11.272333073,24
subsample_it_5_size_100000,5,100000,R,RunPCA,144.381768959,24
subsample_it_5_size_100000,5,100000,R,FindNeighbors,31.412651571,24
subsample_it_5_size_100000,5,100000,R,FindClusters,47.379570268,24
subsample_it_5_size_100000,5,100000,R,RunUMAP,207.27759431,24
subsample_it_5_size_100000,5,100000,R,FindAllMarkers,12407.511531132,24
subsample_it_5_size_100000,5,100000,jl,CreateSeuratObject,7.228127707,25
subsample_it_5_size_100000,5,100000,jl,NormalizeData,5.710183365,25
subsample_it_5_size_100000,5,100000,jl,FindVariableFeatures,3.091120323,25
subsample_it_5_size_100000,5,100000,jl,ScaleData,0.863651855,25
subsample_it_5_size_100000,5,100000,jl,RunPCA,101.903837368,25
subsample_it_5_size_100000,5,100000,jl,FindNeighbors,5.041118802,25
subsample_it_5_size_100000,5,100000,jl,FindClusters,44.037996106,25
subsample_it_5_size_100000,5,100000,jl,RunUMAP,290.821241275,25
subsample_it_5_size_100000,5,100000,jl,FindAllMarkers,136.23590604,25
subsample_it_5_size_100000,5,100000,jl32,CreateSeuratObject,7.90873775,25
subsample_it_5_size_100000,5,100000,jl32,NormalizeData,4.6562469,25
subsample_it_5_size_100000,5,100000,jl32,FindVariableFeatures,3.038404914,25
subsample_it_5_size_100000,5,100000,jl32,ScaleData,0.737998978,25
subsample_it_5_size_100000,5,100000,jl32,RunPCA,50.325154694,25
subsample_it_5_size_100000,5,100000,jl32,FindNeighbors,3.621364739,25
subsample_it_5_size_100000,5,100000,jl32,FindClusters,43.886983153,25
subsample_it_5_size_100000,5,100000,jl32,RunUMAP,257.734940898,25
subsample_it_5_size_100000,5,100000,jl32,FindAllMarkers,130.113956505,25
subsample_it_5_size_100000,5,100000,py,CreateSeuratObject,7.057989821,19
subsample_it_5_size_100000,5,100000,py,NormalizeData,5.029747961,19
subsample_it_5_size_100000,5,100000,py,FindVariableFeatures,20.430312212,19
subsample_it_5_size_100000,5,100000,py,ScaleData,2.517570207,19
subsample_it_5_size_100000,5,100000,py,RunPCA,34.229781489,19
subsample_it_5_size_100000,5,100000,py,FindNeighbors,15.023830905,19
subsample_it_5_size_100000,5,100000,py,FindClusters,27.346796427,19
subsample_it_5_size_100000,5,100000,py,RunUMAP,317.629532362,19
subsample_it_5_size_100000,5,100000,py,FindAllMarkers,2322.477198007,19
subsample_it_5_size_100000,5,100000,jl32_opt,CreateSeuratObject,8.849056066,25
subsample_it_5_size_100000,5,100000,jl32_opt,NormalizeData,4.745329798,25
subsample_it_5_size_100000,5,100000,jl32_opt,FindVariableFeatures,3.395294235,25
subsample_it_5_size_100000,5,100000,jl32_opt,ScaleData,0.804547347,25
subsample_it_5_size_100000,5,100000,jl32_opt,RunPCA,15.436424887,25
subsample_it_5_size_100000,5,100000,jl32_opt,FindNeighbors,4.310036978,25
subsample_it_5_size_100000,5,100000,jl32_opt,FindClusters,49.306707426,25
subsample_it_5_size_100000,5,100000,jl32_opt,RunUMAP,176.437576385,25
subsample_it_5_size_100000,5,100000,jl32_opt,FindAllMarkers,47.662830711,25
subsample_it_5_size_100000,5,100000,jl_opt,CreateSeuratObject,8.060396754,24
subsample_it_5_size_100000,5,100000,jl_opt,NormalizeData,5.553996934,24
subsample_it_5_size_100000,5,100000,jl_opt,FindVariableFeatures,3.169793091,24
subsample_it_5_size_100000,5,100000,jl_opt,ScaleData,0.904582584,24
subsample_it_5_size_100000,5,100000,jl_opt,RunPCA,18.735183608,24
subsample_it_5_size_100000,5,100000,jl_opt,FindNeighbors,4.836641097,24
subsample_it_5_size_100000,5,100000,jl_opt,FindClusters,66.94049327,24
subsample_it_5_size_100000,5,100000,jl_opt,RunUMAP,188.959557664,24
subsample_it_5_size_100000,5,100000,jl_opt,FindAllMarkers,47.108979599,24
subsample_it_5_size_12000,5,12000,R,CreateSeuratObject,3.78776798,18
subsample_it_5_size_12000,5,12000,R,NormalizeData,1.397361068,18
subsample_it_5_size_12000,5,12000,R,FindVariableFeatures,4.599930038,18
subsample_it_5_size_12000,5,12000,R,ScaleData,1.155719556,18
subsample_it_5_size_12000,5,12000,R,RunPCA,14.133739172,18
subsample_it_5_size_12000,5,12000,R,FindNeighbors,3.204645037,18
subsample_it_5_size_12000,5,12000,R,FindClusters,1.764631717,18
subsample_it_5_size_12000,5,12000,R,RunUMAP,22.452345607,18
subsample_it_5_size_12000,5,12000,R,FindAllMarkers,337.393246171,18
subsample_it_5_size_12000,5,12000,jl,CreateSeuratObject,0.733171787,18
subsample_it_5_size_12000,5,12000,jl,NormalizeData,0.44486091,18
subsample_it_5_size_12000,5,12000,jl,FindVariableFeatures,0.50185417,18
subsample_it_5_size_12000,5,12000,jl,ScaleData,0.075757414,18
subsample_it_5_size_12000,5,12000,jl,RunPCA,6.572972171,18
subsample_it_5_size_12000,5,12000,jl,FindNeighbors,0.452373005,18
subsample_it_5_size_12000,5,12000,jl,FindClusters,1.765273978,18
subsample_it_5_size_12000,5,12000,jl,RunUMAP,32.597360373,18
subsample_it_5_size_12000,5,12000,jl,FindAllMarkers,15.329027955,18
subsample_it_5_size_12000,5,12000,jl32,CreateSeuratObject,1.016115906,18
subsample_it_5_size_12000,5,12000,jl32,NormalizeData,0.468566749,18
subsample_it_5_size_12000,5,12000,jl32,FindVariableFeatures,0.749671357,18
subsample_it_5_size_12000,5,12000,jl32,ScaleData,0.038031988,18
subsample_it_5_size_12000,5,12000,jl32,RunPCA,3.21646721,18
subsample_it_5_size_12000,5,12000,jl32,FindNeighbors,0.274705093,18
subsample_it_5_size_12000,5,12000,jl32,FindClusters,1.612731554,18
subsample_it_5_size_12000,5,12000,jl32,RunUMAP,29.570485155,18
subsample_it_5_size_12000,5,12000,jl32,FindAllMarkers,14.678186781,18
subsample_it_5_size_12000,5,12000,py,CreateSeuratObject,0.826981744,15
subsample_it_5_size_12000,5,12000,py,NormalizeData,0.593424866,15
subsample_it_5_size_12000,5,12000,py,FindVariableFeatures,2.395958711,15
subsample_it_5_size_12000,5,12000,py,ScaleData,0.30525558,15
subsample_it_5_size_12000,5,12000,py,RunPCA,2.804758038,15
subsample_it_5_size_12000,5,12000,py,FindNeighbors,2.51168945,15
subsample_it_5_size_12000,5,12000,py,FindClusters,1.406668316,15
subsample_it_5_size_12000,5,12000,py,RunUMAP,32.732406893,15
subsample_it_5_size_12000,5,12000,py,FindAllMarkers,195.121744798,15
subsample_it_5_size_12000,5,12000,jl32_opt,CreateSeuratObject,1.47567828,18
subsample_it_5_size_12000,5,12000,jl32_opt,NormalizeData,0.530928302,18
subsample_it_5_size_12000,5,12000,jl32_opt,FindVariableFeatures,0.571712381,18
subsample_it_5_size_12000,5,12000,jl32_opt,ScaleData,0.052313796,18
subsample_it_5_size_12000,5,12000,jl32_opt,RunPCA,1.651828353,18
subsample_it_5_size_12000,5,12000,jl32_opt,FindNeighbors,0.360401833,18
subsample_it_5_size_12000,5,12000,jl32_opt,FindClusters,1.473944632,18
subsample_it_5_size_12000,5,12000,jl32_opt,RunUMAP,20.002329668,18
subsample_it_5_size_12000,5,12000,jl32_opt,FindAllMarkers,4.082747837,18
subsample_it_5_size_12000,5,12000,jl_opt,CreateSeuratObject,1.537005175,19
subsample_it_5_size_12000,5,12000,jl_opt,NormalizeData,0.62373712,19
subsample_it_5_size_12000,5,12000,jl_opt,FindVariableFeatures,0.67447947,19
subsample_it_5_size_12000,5,12000,jl_opt,ScaleData,0.112028361,19
subsample_it_5_size_12000,5,12000,jl_opt,RunPCA,1.527026096,19
subsample_it_5_size_12000,5,12000,jl_opt,FindNeighbors,0.525778659,19
subsample_it_5_size_12000,5,12000,jl_opt,FindClusters,1.739151427,19
subsample_it_5_size_12000,5,12000,jl_opt,RunUMAP,21.156187734,19
subsample_it_5_size_12000,5,12000,jl_opt,FindAllMarkers,1.916926621,19
subsample_it_5_size_125000,5,125000,R,CreateSeuratObject,45.481632389,25
subsample_it_5_size_125000,5,125000,R,NormalizeData,16.961089376,25
subsample_it_5_size_125000,5,125000,R,FindVariableFeatures,52.409628949,25
subsample_it_5_size_125000,5,125000,R,ScaleData,15.890513904,25
subsample_it_5_size_125000,5,125000,R,RunPCA,201.519038802,25
subsample_it_5_size_125000,5,125000,R,FindNeighbors,39.186066067,25
subsample_it_5_size_125000,5,125000,R,FindClusters,71.321407555,25
subsample_it_5_size_125000,5,125000,R,RunUMAP,262.117180241,25
subsample_it_5_size_125000,5,125000,R,FindAllMarkers,15191.899024543,25
subsample_it_5_size_125000,5,125000,jl,CreateSeuratObject,9.108743397,25
subsample_it_5_size_125000,5,125000,jl,NormalizeData,6.939243403,25
subsample_it_5_size_125000,5,125000,jl,FindVariableFeatures,3.799189096,25
subsample_it_5_size_125000,5,125000,jl,ScaleData,0.884659997,25
subsample_it_5_size_125000,5,125000,jl,RunPCA,150.836836671,25
subsample_it_5_size_125000,5,125000,jl,FindNeighbors,6.591952356,25
subsample_it_5_size_125000,5,125000,jl,FindClusters,63.301307591,25
subsample_it_5_size_125000,5,125000,jl,RunUMAP,370.977845734,25
subsample_it_5_size_125000,5,125000,jl,FindAllMarkers,169.252253536,25
subsample_it_5_size_125000,5,125000,jl32,CreateSeuratObject,9.587560197,23
subsample_it_5_size_125000,5,125000,jl32,NormalizeData,5.79999313,23
subsample_it_5_size_125000,5,125000,jl32,FindVariableFeatures,3.427634868,23
subsample_it_5_size_125000,5,125000,jl32,ScaleData,0.820089374,23
subsample_it_5_size_125000,5,125000,jl32,RunPCA,63.359568304,23
subsample_it_5_size_125000,5,125000,jl32,FindNeighbors,5.148998319,23
subsample_it_5_size_125000,5,125000,jl32,FindClusters,66.678791961,23
subsample_it_5_size_125000,5,125000,jl32,RunUMAP,328.33011086,23
subsample_it_5_size_125000,5,125000,jl32,FindAllMarkers,142.721686863,23
subsample_it_5_size_125000,5,125000,py,CreateSeuratObject,8.752569814,19
subsample_it_5_size_125000,5,125000,py,NormalizeData,6.258494197,19
subsample_it_5_size_125000,5,125000,py,FindVariableFeatures,25.302256522,19
subsample_it_5_size_125000,5,125000,py,ScaleData,3.36159117,19
subsample_it_5_size_125000,5,125000,py,RunPCA,44.482125526,19
subsample_it_5_size_125000,5,125000,py,FindNeighbors,18.57786097,19
subsample_it_5_size_125000,5,125000,py,FindClusters,45.840514327,19
subsample_it_5_size_125000,5,125000,py,RunUMAP,391.213629747,19
subsample_it_5_size_125000,5,125000,py,FindAllMarkers,2566.456789421,19
subsample_it_5_size_125000,5,125000,jl32_opt,CreateSeuratObject,10.362619288,25
subsample_it_5_size_125000,5,125000,jl32_opt,NormalizeData,5.797091111,25
subsample_it_5_size_125000,5,125000,jl32_opt,FindVariableFeatures,3.921976927,25
subsample_it_5_size_125000,5,125000,jl32_opt,ScaleData,0.921637982,25
subsample_it_5_size_125000,5,125000,jl32_opt,RunPCA,17.326071135,25
subsample_it_5_size_125000,5,125000,jl32_opt,FindNeighbors,5.525866744,25
subsample_it_5_size_125000,5,125000,jl32_opt,FindClusters,86.145120407,25
subsample_it_5_size_125000,5,125000,jl32_opt,RunUMAP,222.538772923,25
subsample_it_5_size_125000,5,125000,jl32_opt,FindAllMarkers,52.446423804,25
subsample_it_5_size_125000,5,125000,jl_opt,CreateSeuratObject,10.580019673,25
subsample_it_5_size_125000,5,125000,jl_opt,NormalizeData,6.954866141,25
subsample_it_5_size_125000,5,125000,jl_opt,FindVariableFeatures,3.942536013,25
subsample_it_5_size_125000,5,125000,jl_opt,ScaleData,1.074214506,25
subsample_it_5_size_125000,5,125000,jl_opt,RunPCA,22.019831278,25
subsample_it_5_size_125000,5,125000,jl_opt,FindNeighbors,6.20998027,25
subsample_it_5_size_125000,5,125000,jl_opt,FindClusters,82.743490336,25
subsample_it_5_size_125000,5,125000,jl_opt,RunUMAP,239.502855954,25
subsample_it_5_size_125000,5,125000,jl_opt,FindAllMarkers,54.804680954,25
subsample_it_5_size_25000,5,25000,R,CreateSeuratObject,8.354863844,19
subsample_it_5_size_25000,5,25000,R,NormalizeData,2.604154119,19
subsample_it_5_size_25000,5,25000,R,FindVariableFeatures,10.325921515,19
subsample_it_5_size_25000,5,25000,R,ScaleData,2.533235603,19
subsample_it_5_size_25000,5,25000,R,RunPCA,31.3644407,19
subsample_it_5_size_25000,5,25000,R,FindNeighbors,6.678751072,19
subsample_it_5_size_25000,5,25000,R,FindClusters,4.124039127,19
subsample_it_5_size_25000,5,25000,R,RunUMAP,45.665825255,19
subsample_it_5_size_25000,5,25000,R,FindAllMarkers,732.009746229,19
subsample_it_5_size_25000,5,25000,jl,CreateSeuratObject,1.242797933,21
subsample_it_5_size_25000,5,25000,jl,NormalizeData,1.207715062,21
subsample_it_5_size_25000,5,25000,jl,FindVariableFeatures,0.819777883,21
subsample_it_5_size_25000,5,25000,jl,ScaleData,0.124346264,21
subsample_it_5_size_25000,5,25000,jl,RunPCA,20.404407478,21
subsample_it_5_size_25000,5,25000,jl,FindNeighbors,1.167087677,21
subsample_it_5_size_25000,5,25000,jl,FindClusters,4.603304287,21
subsample_it_5_size_25000,5,25000,jl,RunUMAP,68.690488583,21
subsample_it_5_size_25000,5,25000,jl,FindAllMarkers,36.971678716,21
subsample_it_5_size_25000,5,25000,jl32,CreateSeuratObject,2.760037937,20
subsample_it_5_size_25000,5,25000,jl32,NormalizeData,1.145824383,20
subsample_it_5_size_25000,5,25000,jl32,FindVariableFeatures,0.873674864,20
subsample_it_5_size_25000,5,25000,jl32,ScaleData,0.088606742,20
subsample_it_5_size_25000,5,25000,jl32,RunPCA,10.799320055,20
